n,W,b,Tiempo,Metodo,nodo
1300,6600,2846,3.75631,Dinamica,846
5800,6500,6510,62.4104,Dinamica,99
4600,6000,5037,40.6439,Dinamica,975
4800,4800,5534,40.1237,Dinamica,889
6800,8500,7662,82.386,Dinamica,197
7900,8900,7347,113.062,Dinamica,2334
100,3800,786,0.12537,Dinamica,410
4400,600,4848,36.9723,Dinamica,159
3200,5500,4417,20.6144,Dinamica,1241
8700,3500,7221,286.791,Dinamica,146
1200,300,2607,3.84374,Dinamica,37
8800,8700,6777,290.744,Dinamica,415
600,5300,1709,1.10199,Dinamica,357
9600,8600,7731,409.549,Dinamica,981
4700,4400,5705,41.8228,Dinamica,1331
5100,2400,6090,48.7278,Dinamica,3034
1100,8100,2433,2.40973,Dinamica,121
4200,6000,5780,34.5276,Dinamica,239
3500,2000,4414,25.9687,Dinamica,810
400,9100,1610,0.812368,Dinamica,343
1900,6400,3733,9.38147,Dinamica,466
9100,3000,7773,332.589,Dinamica,447
7300,8300,7513,95.8442,Dinamica,3006
5700,7300,5422,60.3175,Dinamica,1165
2900,4600,4117,18.4992,Dinamica,252
9300,6600,7555,367.894,Dinamica,1368
3600,700,4912,29.6322,Dinamica,866
300,3600,1449,0.673092,Dinamica,194
10000,2300,7414,485.144,Dinamica,179
1400,6100,2487,2.85017,Dinamica,52
4000,4000,4868,30.3815,Dinamica,558
5300,50,3816,49.9688,Dinamica,50
3800,3900,4727,28.0331,Dinamica,943
2700,9600,4778,15.5514,Dinamica,1669
4800,2500,6267,43.6642,Dinamica,94
9700,4700,8392,432.864,Dinamica,125
2000,9700,3844,8.59937,Dinamica,97
9500,9600,7174,420.114,Dinamica,1108
6900,4900,6740,87.2081,Dinamica,300
1800,4000,3602,7.01561,Dinamica,743
9500,5800,7742,417.527,Dinamica,187
800,7100,2166,2.15446,Dinamica,254
5000,6400,5313,42.4006,Dinamica,76
2700,7300,3914,15.5646,Dinamica,274
6700,7600,6458,87.2003,Dinamica,1441
6900,7300,6339,86.8457,Dinamica,1157
8800,3900,6982,293.313,Dinamica,1511
9300,600,7857,369.138,Dinamica,117
7800,6800,7517,112.524,Dinamica,729
300,8900,1145,0.547332,Dinamica,217
3100,6800,4167,20.2425,Dinamica,1596
7800,2000,7289,109.025,Dinamica,1821
400,2300,1702,0.811366,Dinamica,401
2600,1800,4003,15.077,Dinamica,732
2900,5400,5215,18.7263,Dinamica,195
1100,8700,2567,4.19021,Dinamica,181
200,8500,1245,0.251842,Dinamica,335
3400,2100,4626,24.3103,Dinamica,1261
400,9200,1537,0.566031,Dinamica,624
9900,6000,8180,469.702,Dinamica,776
9200,9300,8867,353.996,Dinamica,1229
6800,2000,6083,86.8754,Dinamica,703
8900,5200,8126,316.699,Dinamica,1243
7500,5800,7030,100.471,Dinamica,113
3300,500,4466,23.8976,Dinamica,108
5500,1700,6411,52.6632,Dinamica,193
9200,1700,7723,359.024,Dinamica,359
8700,7900,8285,290.902,Dinamica,2021
9700,9600,8018,444.557,Dinamica,2079
7100,8100,6686,93.4695,Dinamica,1168
4200,4800,5018,29.866,Dinamica,1623
5600,4000,5948,56.4757,Dinamica,490
4300,1800,5317,37.9859,Dinamica,1624
4300,2300,5433,34.6215,Dinamica,879
3300,3100,4294,21.76,Dinamica,365
6600,8700,5872,80.4264,Dinamica,2827
1700,8300,2931,5.48732,Dinamica,87
8600,3500,7441,276.383,Dinamica,1233
1200,2600,3123,3.47824,Dinamica,670
6900,2900,6648,85.4687,Dinamica,1086
6400,3900,7073,72.8473,Dinamica,317
9300,1900,7727,366.518,Dinamica,720
5100,4800,5589,47.2764,Dinamica,325
10000,9300,8379,483.605,Dinamica,1794
7600,1400,6720,102.783,Dinamica,279
4400,500,5248,37.0575,Dinamica,80
5300,3100,5699,52.3636,Dinamica,333
9200,7500,7577,357.026,Dinamica,1105
2100,3500,3972,11.9056,Dinamica,178
2500,5600,4042,15.7067,Dinamica,794
1200,3300,3212,2.7062,Dinamica,172
5100,7000,6328,45.6552,Dinamica,116
3000,1000,4443,18.8908,Dinamica,700
100,2500,795,0.119814,Dinamica,69
9600,9700,7118,406.638,Dinamica,3349
2900,7800,4429,18.3092,Dinamica,139
2700,4400,4099,15.0187,Dinamica,64
6300,3000,6623,73.7361,Dinamica,1222
5500,7800,6331,54.3577,Dinamica,438
9200,1800,8602,362.324,Dinamica,760
4600,200,4959,41.8874,Dinamica,72
5200,2900,5654,50.1139,Dinamica,630
8700,3700,7220,293.033,Dinamica,1373
200,800,1007,0.294092,Dinamica,511
3200,700,4283,20.0122,Dinamica,273
10000,7700,8262,477.275,Dinamica,1681
9000,4000,8529,320.82,Dinamica,914
7600,8800,7832,104.492,Dinamica,2054
6800,4300,6518,84.2811,Dinamica,222
3000,5900,4365,19.0733,Dinamica,72
3200,800,4896,20.0466,Dinamica,433
4300,8000,5432,31.6678,Dinamica,558
2300,3800,4037,9.82035,Dinamica,104
7000,3300,6725,89.5477,Dinamica,106
2200,6100,3641,8.48302,Dinamica,2921
5300,6600,6261,48.0487,Dinamica,430
3100,8800,4273,18.0951,Dinamica,1283
1000,5000,2037,2.53985,Dinamica,807
2200,2200,3585,12.8528,Dinamica,1454
9700,8900,7905,436.031,Dinamica,1545
4700,6900,5816,41.9507,Dinamica,473
7400,8900,7534,100.271,Dinamica,132
1000,1600,2562,1.79754,Dinamica,453
300,6700,1132,0.39787,Dinamica,47
600,9600,2104,1.2907,Dinamica,1040
1300,7900,3113,5.22518,Dinamica,1262
4900,3600,5294,43.8466,Dinamica,2403
1400,3300,3258,2.6421,Dinamica,422
7100,8300,5667,90.0765,Dinamica,1988
7800,5900,7158,111.761,Dinamica,1210
1200,3600,2941,2.72625,Dinamica,294
9300,7000,6759,366.643,Dinamica,106
4400,1400,5057,33.6057,Dinamica,618
500,8100,2064,0.55087,Dinamica,2153
5600,200,5492,58.4808,Dinamica,1481
5200,4700,5919,48.7421,Dinamica,511
800,4600,2481,1.53809,Dinamica,1894
3000,3600,4146,17.9196,Dinamica,75
1500,800,3156,6.24383,Dinamica,1770
8700,8600,7585,287.823,Dinamica,2033
100,4800,648,0.164548,Dinamica,184
3600,1000,4202,29.181,Dinamica,678
9200,2800,7169,354.415,Dinamica,525
4400,2300,5584,38.8881,Dinamica,918
5200,4200,5390,48.6476,Dinamica,132
5200,5500,5450,50.5295,Dinamica,3491
1200,9100,2975,2.95748,Dinamica,767
6700,8500,7091,87.4442,Dinamica,283
3300,2200,4436,23.5132,Dinamica,516
5600,9300,6538,60.3142,Dinamica,503
8600,7400,8436,283.107,Dinamica,891
6300,4900,6740,74.1412,Dinamica,957
1400,5900,3111,3.86364,Dinamica,621
7100,9400,6312,90.0511,Dinamica,1303
5200,5800,6270,49.3753,Dinamica,1067
7800,1400,7057,112.284,Dinamica,826
6900,1700,7231,86.646,Dinamica,225
9100,1300,6975,332.788,Dinamica,1108
900,3200,2141,3.14026,Dinamica,1101
7500,7700,6572,101.796,Dinamica,855
6500,9500,6937,79.3962,Dinamica,1534
100,5500,714,0.168567,Dinamica,187
9100,7600,7434,328,Dinamica,744
100,3700,735,0.13688,Dinamica,146
3700,6600,4823,26.4384,Dinamica,1672
3700,6100,4763,24.1524,Dinamica,2227
6100,700,6026,66.1585,Dinamica,89
6600,4900,6679,78.3197,Dinamica,2329
8500,6800,7406,255.721,Dinamica,194
8200,9500,7510,126.962,Dinamica,360
8600,9000,8262,278.228,Dinamica,2278
9600,4200,7421,484.749,Dinamica,2951
5000,9100,5719,44.4981,Dinamica,217
8600,5600,7758,284.146,Dinamica,277
7400,2700,7193,99.5635,Dinamica,2415
4200,9300,5092,32.4514,Dinamica,652
8800,7500,7256,291.351,Dinamica,1082
7700,8000,7560,114.802,Dinamica,715
1200,9200,3015,2.83034,Dinamica,1402
2000,2200,3505,6.9884,Dinamica,1002
3900,1800,4452,26.0485,Dinamica,2230
4200,7800,5074,31.4747,Dinamica,1227
8900,4700,6920,314.874,Dinamica,3582
6400,4200,6946,75.9874,Dinamica,613
1700,9700,3191,7.54651,Dinamica,276
7900,7900,7428,113.617,Dinamica,585
8800,4500,7736,301.531,Dinamica,881
500,6900,1641,1.18957,Dinamica,351
9800,50,4233,440.27,Dinamica,50
5500,6000,6077,56.2186,Dinamica,1084
3700,50,3600,25.314,Dinamica,51
5400,8800,6111,52.2072,Dinamica,299
3200,2400,4362,20.8259,Dinamica,403
5300,7000,6377,52.2362,Dinamica,2207
5300,7600,6029,51.3977,Dinamica,372
5100,7400,6786,46.5625,Dinamica,2354
100,2200,944,0.084387,Dinamica,115
4100,50,3563,31.2469,Dinamica,47
400,700,1108,0.707727,Dinamica,1456
2000,8800,3544,12.0965,Dinamica,285
2500,200,4006,13.3598,Dinamica,114
500,4700,1505,0.552765,Dinamica,65
1500,2900,2881,6.06283,Dinamica,274
9800,100,5875,445.598,Dinamica,82
8200,2400,7789,128.164,Dinamica,120
3000,9900,4810,21.7158,Dinamica,550
7100,8700,7301,89.9013,Dinamica,237
5700,8900,6884,59.8971,Dinamica,2669
2600,8600,4516,17.0952,Dinamica,1394
1700,5100,3564,7.13546,Dinamica,1782
3300,8400,5064,22.8725,Dinamica,1333
4800,1200,5475,42.7199,Dinamica,2231
1900,1500,3501,5.6504,Dinamica,479
8000,50,4157,114.326,Dinamica,50
9900,7100,8326,472.475,Dinamica,1120
2900,7100,4923,20.9412,Dinamica,369
6100,300,6270,66.9389,Dinamica,93
8600,4700,7327,284.383,Dinamica,1111
1300,1500,2616,4.73968,Dinamica,189
2000,2800,3524,9.95055,Dinamica,51
4200,300,4899,33.6076,Dinamica,702
5300,9200,6123,49.1298,Dinamica,1248
5600,7000,5850,58.5132,Dinamica,455
9000,5300,7900,325.414,Dinamica,705
1600,8400,3053,5.79386,Dinamica,504
3900,5200,4481,29.0033,Dinamica,218
9000,400,6596,323.324,Dinamica,1196
4800,5100,5721,44.4035,Dinamica,85
100,5000,751,0.080763,Dinamica,354
2600,2000,4264,12.8438,Dinamica,641
100,7200,899,0.088831,Dinamica,81
5400,9100,6425,51.3983,Dinamica,747
1800,8000,4359,8.15054,Dinamica,1533
3300,5400,4567,20.902,Dinamica,484
9700,8400,8289,435.943,Dinamica,896
8100,9700,6904,118.607,Dinamica,1868
4500,6000,6068,38.991,Dinamica,2514
3700,7000,5444,26.411,Dinamica,126
5100,8100,5204,49.0148,Dinamica,860
9100,9300,7698,331.66,Dinamica,1159
3700,3700,5314,24.8411,Dinamica,376
7600,2600,6919,104.905,Dinamica,111
4500,2200,5279,37.8865,Dinamica,304
10000,6400,8017,473.356,Dinamica,118
4600,1700,5218,37.7483,Dinamica,947
9000,6100,7900,323.355,Dinamica,915
4500,8800,5980,37.1792,Dinamica,759
4700,5300,5243,41.7923,Dinamica,91
5500,9600,6095,54.7336,Dinamica,1573
2000,300,3780,9.39854,Dinamica,512
2100,4900,3418,12.333,Dinamica,930
8500,7800,7194,252.157,Dinamica,2204
300,1700,1178,0.43201,Dinamica,29
3600,2200,4876,29.3718,Dinamica,895
5600,2900,6073,61.3755,Dinamica,1169
5700,5900,5692,62.0966,Dinamica,1136
8400,1300,7201,244.397,Dinamica,1091
1800,9100,3296,7.16998,Dinamica,303
4700,600,5388,40.0795,Dinamica,574
5600,2200,5881,58.0688,Dinamica,459
8500,1900,7141,255.122,Dinamica,113
8800,3300,7482,296.36,Dinamica,1511
8300,5000,7271,128.284,Dinamica,438
9900,1600,8352,479.15,Dinamica,507
7800,4200,7774,110.921,Dinamica,1018
3700,9000,4981,28.068,Dinamica,773
5000,900,5623,45.3212,Dinamica,855
7300,1900,6749,96.4763,Dinamica,538
1900,2000,3494,10.3702,Dinamica,49
6500,4500,6767,77.1399,Dinamica,1274
7100,6900,6862,90.6397,Dinamica,109
2100,6900,3406,9.6004,Dinamica,343
2700,8800,4418,13.7688,Dinamica,1544
9200,1400,7851,355.612,Dinamica,371
700,2000,1720,1.42522,Dinamica,523
1800,4800,3338,9.67023,Dinamica,454
3400,5000,5002,23.1978,Dinamica,614
3900,4700,4777,28.1818,Dinamica,3040
4700,2200,5463,39.4927,Dinamica,665
1900,9200,3748,7.37381,Dinamica,823
7300,6500,6690,95.1547,Dinamica,2321
6700,7700,6222,87.9061,Dinamica,324
10000,4900,7684,490.201,Dinamica,458
1600,400,3306,4.85184,Dinamica,56
4600,3200,5873,38.9613,Dinamica,611
1200,1300,3038,3.43832,Dinamica,614
8900,5600,7208,316.837,Dinamica,537
9200,5700,7529,359.117,Dinamica,1000
3300,2100,4571,20.3056,Dinamica,2960
200,6200,1063,0.21672,Dinamica,149
8100,6000,6933,122.962,Dinamica,510
2700,7900,3915,16.0822,Dinamica,648
5400,9000,5935,51.394,Dinamica,547
3300,8200,5231,24.0246,Dinamica,170
9400,8100,7094,389.707,Dinamica,2659
6800,5300,6537,82.9633,Dinamica,1502
9300,7400,7601,369.921,Dinamica,1138
8300,8900,7655,131.013,Dinamica,1219
7600,9800,7828,102.891,Dinamica,1620
600,3100,2382,1.39457,Dinamica,1110
600,100,1970,0.906967,Dinamica,343
6600,100,4761,75.004,Dinamica,70
7600,4900,6973,103.998,Dinamica,103
500,6300,2043,0.501335,Dinamica,514
3900,1100,4041,30.8106,Dinamica,152
1100,3600,2777,1.63716,Dinamica,474
9700,8100,8028,442.256,Dinamica,987
3600,5900,5284,24.2119,Dinamica,1000
1800,8500,2680,6.825,Dinamica,737
4000,8000,4822,28.7542,Dinamica,119
9800,4500,9243,444.803,Dinamica,2895
1000,1400,2644,2.55752,Dinamica,135
6500,7100,7093,76.9244,Dinamica,1652
3500,9500,4675,21.7191,Dinamica,392
2400,3400,3597,14.2105,Dinamica,1188
5800,4500,5664,62.7431,Dinamica,1043
1100,400,2521,3.6852,Dinamica,395
5800,8500,5631,61.614,Dinamica,280
5400,5000,5943,51.8772,Dinamica,314
200,2600,804,0.261708,Dinamica,223
7900,5800,7493,110.791,Dinamica,184
8800,5100,7971,294.87,Dinamica,2469
4200,7200,4815,33.9704,Dinamica,948
6200,2900,5401,69.0978,Dinamica,1718
4000,9100,5077,31.9672,Dinamica,629
3900,900,4859,25.9403,Dinamica,69
3500,1300,4042,20.2177,Dinamica,175
9500,2400,7438,427.638,Dinamica,2059
8000,8200,6947,119.029,Dinamica,1892
7400,3200,7268,99.1258,Dinamica,2667
2900,2100,4514,16.582,Dinamica,1751
9700,2300,7831,437.586,Dinamica,276
9000,9400,7478,323.981,Dinamica,344
2600,2600,3795,17.7251,Dinamica,472
6800,2600,6867,84.1104,Dinamica,111
100,2700,784,0.112607,Dinamica,168
1600,2400,3186,7.31937,Dinamica,127
3600,4100,5591,28.972,Dinamica,2671
9600,4900,7670,405.228,Dinamica,1494
9600,9800,7972,407.032,Dinamica,4365
4800,8100,4932,43.8145,Dinamica,1853
9300,7500,7052,361.467,Dinamica,932
2100,3800,3790,14.3538,Dinamica,448
6900,2200,7078,87.776,Dinamica,2146
5600,5600,5958,59.9797,Dinamica,859
400,9600,1777,0.543151,Dinamica,268
9600,500,7065,406.652,Dinamica,140
9000,7700,8423,321.261,Dinamica,122
3300,8000,5013,23.9707,Dinamica,340
6100,5100,5975,69.3878,Dinamica,145
7000,9600,6570,87.7466,Dinamica,467
1500,6700,3721,5.51883,Dinamica,1478
3600,8900,4948,25.668,Dinamica,1274
8700,1900,7081,285.741,Dinamica,692
300,1400,1447,0.545192,Dinamica,27
2000,8600,3441,11.1049,Dinamica,142
2800,8300,3800,16.9544,Dinamica,3727
200,8700,913,0.138895,Dinamica,139
50,3100,669,0.030568,Dinamica,11
2200,7000,3984,7.80125,Dinamica,415
8700,4100,7878,286.164,Dinamica,1905
6300,2100,5943,74.182,Dinamica,958
2400,2200,4575,13.3165,Dinamica,315
9200,9800,7879,355.964,Dinamica,461
5200,100,4863,49.8027,Dinamica,66
3200,2100,4676,20.6783,Dinamica,69
5700,3500,5981,61.5924,Dinamica,474
3700,9700,5131,24.7052,Dinamica,562
2900,8100,3906,20.29,Dinamica,694
9400,2000,7994,390.619,Dinamica,405
8800,7000,8064,290.638,Dinamica,117
3000,2200,4333,17.7133,Dinamica,1507
700,400,2510,1.98223,Dinamica,38
1600,1900,3437,8.14134,Dinamica,641
5100,5700,5172,45.2891,Dinamica,351
4500,9400,5503,36.9934,Dinamica,1278
5800,2400,5361,63.502,Dinamica,1118
8000,5300,6722,115.084,Dinamica,238
7300,2800,5993,96.1689,Dinamica,925
4100,10000,5355,33.6238,Dinamica,1543
3700,1100,5241,22.6344,Dinamica,164
4100,2700,4845,30.0437,Dinamica,1517
1300,200,2880,2.94216,Dinamica,111
8800,400,8065,294.404,Dinamica,119
50,2500,498,0.034614,Dinamica,90
4100,5500,4781,29.0122,Dinamica,72
8200,7100,6692,125.512,Dinamica,1100
8000,7800,6686,116.766,Dinamica,691
3200,7700,4369,22.6689,Dinamica,314
9900,9900,8241,472.002,Dinamica,2019
5900,500,5462,65.7375,Dinamica,78
3700,4000,5214,26.9805,Dinamica,908
2300,5500,3985,13.4682,Dinamica,224
5100,9800,6737,46.2475,Dinamica,1423
5400,3900,6745,51.5398,Dinamica,787
8300,50,4438,128.223,Dinamica,50
9000,2500,7830,323.767,Dinamica,1192
6600,6000,6661,79.5476,Dinamica,122
6600,1000,6630,82.6099,Dinamica,486
5600,1300,5521,58.0297,Dinamica,104
7200,1600,6681,104.762,Dinamica,851
8300,5200,7703,129.199,Dinamica,635
4000,7500,5413,31.0857,Dinamica,1213
700,2500,2760,1.77941,Dinamica,936
1600,800,3147,5.72503,Dinamica,840
8800,6400,6894,290.183,Dinamica,808
7600,4800,6757,104.367,Dinamica,763
6800,8100,6488,84.2407,Dinamica,275
3100,4900,4391,19.6034,Dinamica,1547
2400,4700,4076,9.88589,Dinamica,2297
8600,5700,6667,277.434,Dinamica,106
8200,4300,7611,125.481,Dinamica,661
6200,5600,5836,73.1109,Dinamica,1585
9300,8500,8378,369.469,Dinamica,1124
5700,2500,6316,60.8725,Dinamica,1271
2200,7400,3346,11.3695,Dinamica,339
2200,9700,4258,11.4129,Dinamica,231
9800,4000,7646,441.037,Dinamica,759
7400,6000,7213,100.248,Dinamica,734
700,6500,2102,1.02964,Dinamica,1089
1700,3600,3164,7.93895,Dinamica,383
2100,200,3215,9.40659,Dinamica,74
6900,1900,5933,85.5962,Dinamica,784
9900,3200,8559,472.172,Dinamica,2794
3900,7100,4690,29.3366,Dinamica,1143
9500,5900,8326,419.355,Dinamica,1074
9900,1900,8291,472.234,Dinamica,4121
3700,8800,4297,23.7163,Dinamica,120
2900,3200,4260,14.9234,Dinamica,1102
3400,8200,4835,21.1184,Dinamica,92
3500,200,4454,21.4434,Dinamica,78
5300,6200,5814,50.6737,Dinamica,1430
9100,2100,8190,330.983,Dinamica,1711
1300,5200,2916,4.62151,Dinamica,620
8600,3800,7746,279.888,Dinamica,1349
300,6100,1317,0.539146,Dinamica,291
1000,1800,2722,3.61258,Dinamica,817
4400,9500,5056,36.3081,Dinamica,87
8400,5800,7783,248.674,Dinamica,495
4300,9900,4868,35.3826,Dinamica,730
10000,50,4302,477.866,Dinamica,50
6400,6500,6390,75.7282,Dinamica,1770
2400,4100,4525,13.3679,Dinamica,71
500,9600,1762,0.798755,Dinamica,1023
6300,3200,7109,75.0375,Dinamica,1359
3000,3500,4620,18.4555,Dinamica,224
1800,6600,3649,9.47283,Dinamica,1006
2900,7500,4295,18.3278,Dinamica,325
9700,1400,8327,434.585,Dinamica,1237
6700,400,6654,85.5503,Dinamica,94
3400,4800,4457,25.284,Dinamica,642
4600,9100,5165,39.3628,Dinamica,1271
10000,8900,8132,483.703,Dinamica,2240
3900,3300,5097,29.2887,Dinamica,1056
6800,3200,6558,84.6865,Dinamica,1721
2200,4200,3693,10.2386,Dinamica,376
6200,7500,6725,68.2211,Dinamica,1010
9100,8400,7940,333.343,Dinamica,1635
4200,9000,4492,34.9157,Dinamica,680
8200,1000,7262,126.577,Dinamica,533
7700,3600,7974,115.057,Dinamica,1258
200,8600,963,0.349425,Dinamica,656
500,3500,1642,0.936174,Dinamica,22
8200,9900,7955,125.857,Dinamica,3408
2700,2700,3801,17.5202,Dinamica,131
6400,5700,5915,74.2957,Dinamica,253
500,3100,1765,0.877625,Dinamica,437
3100,6100,4623,17.3983,Dinamica,550
5400,8200,5944,51.816,Dinamica,184
8800,5900,8524,300.466,Dinamica,790
2200,5600,3858,11.3435,Dinamica,327
8700,900,7264,289.082,Dinamica,548
3800,2400,4810,28.6508,Dinamica,418
6800,2400,7135,83.0372,Dinamica,295
2000,6200,3733,8.33896,Dinamica,75
4000,1300,5624,27.0456,Dinamica,85
7000,6900,6882,91.6774,Dinamica,873
7500,1100,6512,101.01,Dinamica,131
700,9000,1994,1.22838,Dinamica,811
10000,7200,8241,480.184,Dinamica,1172
8800,9700,8149,292.41,Dinamica,398
5900,3800,6525,65.2449,Dinamica,2600
2100,9400,3588,9.59203,Dinamica,336
7600,8200,6936,103.839,Dinamica,1643
3600,50,3552,24.719,Dinamica,51
4500,2700,5092,37.4594,Dinamica,1236
7000,7900,6502,89.0676,Dinamica,266
8600,1500,7773,275.301,Dinamica,1041
6100,7200,6318,67.6868,Dinamica,1344
4900,900,5406,46.2386,Dinamica,310
3100,4600,4740,22.6534,Dinamica,470
7200,6500,6878,101.777,Dinamica,733
6500,3200,6858,78.7196,Dinamica,492
1600,1600,3173,4.48747,Dinamica,89
1100,2100,2760,3.7159,Dinamica,532
1900,7000,3784,10.1931,Dinamica,1081
8000,4900,7926,116.764,Dinamica,617
9400,9600,8059,387.933,Dinamica,336
9900,2600,7341,469.93,Dinamica,3355
8900,3100,6840,316.264,Dinamica,2382
2400,9400,3694,11.1423,Dinamica,251
3000,7600,4617,16.7869,Dinamica,102
500,6700,1784,0.774062,Dinamica,128
2600,5500,4030,19.3174,Dinamica,296
9300,400,7559,367.839,Dinamica,309
5700,3400,6195,60.2595,Dinamica,89
5400,1900,5885,50.4891,Dinamica,687
8300,1500,7102,128.857,Dinamica,119
9100,6900,7969,325.158,Dinamica,1183
7500,4700,6784,102.007,Dinamica,1907
9800,7000,7275,445.132,Dinamica,411
3800,4200,4918,26.7487,Dinamica,1070
5200,5200,5732,51.2569,Dinamica,770
6900,8000,6423,84.8302,Dinamica,1944
5300,7200,5346,51.0069,Dinamica,1773
9700,7800,8487,433.72,Dinamica,129
2500,5500,4406,13.5747,Dinamica,275
9500,6600,7064,421.232,Dinamica,1460
1600,200,3511,5.51004,Dinamica,64
900,400,2316,2.60341,Dinamica,870
7100,6400,7088,93.3774,Dinamica,1002
3300,4300,4758,21.5744,Dinamica,189
3400,2200,4486,22.6843,Dinamica,350
8200,8700,7772,128.009,Dinamica,1681
6200,4400,5881,72.8805,Dinamica,158
7200,9800,7597,102.55,Dinamica,1476
2800,4900,4447,16.7699,Dinamica,215
1400,8300,2693,4.40019,Dinamica,273
2300,5100,4197,9.91481,Dinamica,1381
4500,4700,5188,36.307,Dinamica,1977
7200,3000,7232,101.089,Dinamica,976
9500,6100,8247,430.663,Dinamica,1352
9000,8100,7656,334.927,Dinamica,865
6900,9200,7049,87.3681,Dinamica,3018
3600,2300,4506,27.2524,Dinamica,83
8900,2900,7260,315.432,Dinamica,797
2600,2500,4089,16.0659,Dinamica,254
5000,5700,5630,45.3108,Dinamica,1260
7700,6100,7845,112.13,Dinamica,1269
7100,2600,7451,91.2923,Dinamica,1437
100,400,618,0.120473,Dinamica,10
3900,9500,5141,28.1066,Dinamica,638
3400,5400,4803,23.6262,Dinamica,1267
5300,3700,6707,50.7095,Dinamica,1123
3600,9800,4506,29.4877,Dinamica,137
4100,2900,5352,33.5178,Dinamica,889
3000,7800,4254,17.6619,Dinamica,354
3200,2000,4575,19.5429,Dinamica,276
5800,900,6108,63.6054,Dinamica,242
4300,9200,5548,34.3397,Dinamica,271
4900,8500,5649,41.9504,Dinamica,250
2400,4000,4019,15.4336,Dinamica,154
7000,2400,6349,89.7809,Dinamica,1694
7800,3700,7876,108.82,Dinamica,1123
9600,6900,7648,403.839,Dinamica,575
600,8900,1926,1.26633,Dinamica,590
4000,3300,5049,31.1229,Dinamica,1055
9800,800,7314,450.214,Dinamica,1076
6400,9900,6837,76.7117,Dinamica,2250
1600,8500,3532,5.9282,Dinamica,122
1500,5600,3059,6.85329,Dinamica,48
6500,8800,6846,78.6615,Dinamica,1576
9900,3100,7895,471.188,Dinamica,121
9900,7600,7505,473.97,Dinamica,1056
8500,3700,8086,254.735,Dinamica,2411
7900,9600,7361,113.935,Dinamica,213
6900,4100,6652,87.1287,Dinamica,678
6500,5500,6101,78.198,Dinamica,243
3100,8300,4359,20.0495,Dinamica,2346
2900,10000,4604,19.3145,Dinamica,2244
6200,3200,6517,70.5516,Dinamica,1737
3700,500,4963,27.1862,Dinamica,83
2700,300,4473,16.6573,Dinamica,104
6600,4500,6553,80.6726,Dinamica,1094
4500,9900,5784,37.2153,Dinamica,2089
600,5700,1677,1.31171,Dinamica,139
7100,5200,6946,93.0461,Dinamica,3306
5800,3900,6003,61.3656,Dinamica,1344
8000,1400,6868,117.179,Dinamica,109
5700,500,6195,60.449,Dinamica,226
9200,9200,8873,353.288,Dinamica,130
1800,3500,3433,6.21155,Dinamica,950
3200,300,4091,20.0468,Dinamica,732
2300,500,3391,10.8148,Dinamica,68
1200,700,2942,5.819,Dinamica,1197
9900,9100,8307,477.91,Dinamica,1211
4500,5800,6166,39.3766,Dinamica,1846
1100,4000,2959,2.44417,Dinamica,149
5200,7200,5598,47.1438,Dinamica,1704
1600,3400,2770,5.23097,Dinamica,942
100,3600,730,0.116114,Dinamica,185
5900,8700,6412,65.0484,Dinamica,1261
5700,2700,5951,59.5553,Dinamica,2159
900,6400,2226,2.1429,Dinamica,431
9700,3100,7911,432.45,Dinamica,1993
2300,2400,3517,10.2381,Dinamica,181
600,7000,2440,0.692103,Dinamica,41
4000,9700,5375,28.916,Dinamica,3538
1800,7500,3349,4.5686,Dinamica,696
6100,9700,6326,69.6333,Dinamica,106
6200,3800,6076,73.2188,Dinamica,808
7900,3700,7593,114.673,Dinamica,728
1200,7800,2724,1.86807,Dinamica,267
1200,4600,2911,2.73256,Dinamica,1081
7000,4400,6493,90.5754,Dinamica,998
3600,8700,4864,27.9566,Dinamica,1767
9100,900,8052,324.392,Dinamica,1391
2100,6800,3776,10.6266,Dinamica,715
1200,4300,3055,3.37348,Dinamica,185
8000,3100,7351,114.182,Dinamica,1857
