n,W,b,Tiempo,Metodo,nodos
2200,1900,3022,146.661,Dinamica,
3100,5900,4818,737.771,Dinamica,
7900,4600,6839,1772.16,Dinamica,
5500,1800,5841,400.103,Dinamica,
1400,2200,3627,106.484,Dinamica,
1900,3300,4049,215.653,Dinamica,
2200,4100,4002,329.701,Dinamica,
8600,8700,7709,4094.09,Dinamica,
200,2000,1024,13.7554,Dinamica,
7800,4400,6974,1679.91,Dinamica,
2300,4800,4211,408.527,Dinamica,
1300,1800,2845,75.1839,Dinamica,
1000,7700,2606,269.469,Dinamica,
1800,4600,3642,298.495,Dinamica,
8900,4500,8350,2042.53,Dinamica,
10000,5800,8275,3014.61,Dinamica,
9800,1500,8506,679.678,Dinamica,
3900,7500,5179,1346.39,Dinamica,
4300,500,5029,78.4977,Dinamica,
7400,3600,7558,1211.17,Dinamica,
8600,1500,7773,567.862,Dinamica,
9000,4900,7250,2332.26,Dinamica,
700,3000,2372,65.4006,Dinamica,
7900,9600,7361,4269.1,Dinamica,
2100,9500,4136,800.471,Dinamica,
8200,1200,7373,424.822,Dinamica,
3000,4400,4876,511.521,Dinamica,
6300,5100,6455,1534.73,Dinamica,
2800,9300,4574,1070.07,Dinamica,
5200,9900,5733,2495.31,Dinamica,
5900,8900,5764,2722.57,Dinamica,
5300,3000,5198,682.44,Dinamica,
2800,3800,4335,410.233,Dinamica,
4700,800,5135,142.693,Dinamica,
1000,3600,2531,118.044,Dinamica,
700,4500,2022,92.1639,Dinamica,
1400,8300,2693,422.58,Dinamica,
5700,2200,6228,527.325,Dinamica,
5900,9500,6537,2943.48,Dinamica,
700,8300,2016,178.24,Dinamica,
5400,4100,6315,966.179,Dinamica,
3600,1200,4872,161.671,Dinamica,
4800,4600,5481,947.173,Dinamica,
2900,7200,4635,897.184,Dinamica,
7800,1500,7768,502.247,Dinamica,
7200,800,6550,230.549,Dinamica,
8400,2200,7318,835.827,Dinamica,
7300,1000,7312,309.384,Dinamica,
9700,7000,8149,3715.22,Dinamica,
4100,800,5218,131.954,Dinamica,
4100,5000,5562,846.121,Dinamica,
8000,6300,6908,2606.41,Dinamica,
2700,1100,3664,104.823,Dinamica,
4400,50,3559,12.7442,Dinamica,
8900,6300,7505,2803.07,Dinamica,
9800,2900,7382,1389.04,Dinamica,
2300,2800,3659,227.338,Dinamica,
3900,5700,5491,966.191,Dinamica,
8200,5400,7681,2167.47,Dinamica,
9700,4200,8360,2077.1,Dinamica,
9100,3400,7268,1527.95,Dinamica,
9700,7200,7511,3772.22,Dinamica,
2700,200,3481,24.0658,Dinamica,
5900,9700,6169,2810.43,Dinamica,
3700,9400,5039,1543.37,Dinamica,
1400,5300,2528,255.154,Dinamica,
8800,9800,7968,4993.09,Dinamica,
4200,1100,5698,182.084,Dinamica,
3800,500,4867,70.4416,Dinamica,
2600,4000,3923,409.898,Dinamica,
8100,3000,7456,1176.11,Dinamica,
9800,3200,7433,1670.01,Dinamica,
5900,5600,6106,1541.74,Dinamica,
6500,7600,6315,2460.32,Dinamica,
8200,900,7072,315.521,Dinamica,
9600,2100,8146,948.926,Dinamica,
500,2600,1504,39.0344,Dinamica,
700,6100,2105,128.038,Dinamica,
1600,1600,3173,88.4577,Dinamica,
2200,7000,3984,584.809,Dinamica,
1000,3400,2605,107.559,Dinamica,
1100,8900,2540,353.41,Dinamica,
6500,1800,6598,487.457,Dinamica,
8500,6000,8126,2569.92,Dinamica,
3300,9500,4655,1403.16,Dinamica,
2300,1300,4342,111.365,Dinamica,
4100,6100,5446,1117.45,Dinamica,
200,7400,923,38.5899,Dinamica,
4100,9800,5290,1924.31,Dinamica,
2900,6600,4221,794.504,Dinamica,
7200,3100,7567,1011.43,Dinamica,
6400,3300,5871,930.696,Dinamica,
100,1400,803,4.89541,Dinamica,
800,6100,2503,164.393,Dinamica,
9700,50,4435,20.1918,Dinamica,
6800,2500,6994,745.092,Dinamica,
8900,5700,8305,2560.75,Dinamica,
1000,500,2413,20.7514,Dinamica,
5900,6500,6512,1819.31,Dinamica,
2300,6800,4075,617.732,Dinamica,
3400,700,4902,91.9527,Dinamica,
7700,2700,7061,945.175,Dinamica,
8600,4100,7109,1712.46,Dinamica,
9400,300,7761,111.865,Dinamica,
5200,3500,5811,809.056,Dinamica,
5000,5300,5846,1180.03,Dinamica,
6300,300,5744,71.5819,Dinamica,
1800,8200,3731,593.687,Dinamica,
5600,9300,6538,2593.61,Dinamica,
2300,5900,3864,515.626,Dinamica,
500,4100,1446,62.1383,Dinamica,
4000,3000,5204,504.742,Dinamica,
500,2800,1888,41.8003,Dinamica,
3000,8500,4288,1186.48,Dinamica,
7900,6800,6324,2667.28,Dinamica,
3000,400,4339,47.9699,Dinamica,
900,5700,2603,172.98,Dinamica,
9400,3500,8253,1653.09,Dinamica,
9500,7800,8093,3915.94,Dinamica,
1500,9100,3710,511.16,Dinamica,
800,7900,2340,195.251,Dinamica,
4200,400,4743,62.3885,Dinamica,
1700,7900,3257,556.607,Dinamica,
300,4300,1830,38.5253,Dinamica,
1900,7100,3535,517.847,Dinamica,
600,8800,2190,165.45,Dinamica,
9000,5600,7982,2521.97,Dinamica,
7700,4500,6870,1621.85,Dinamica,
8100,2500,6835,935.709,Dinamica,
1600,3700,2977,201.861,Dinamica,
6500,400,6307,101.674,Dinamica,
400,1200,1234,19.9643,Dinamica,
600,4600,2331,86.0725,Dinamica,
2000,7700,3236,644.991,Dinamica,
6000,8000,5978,2427.28,Dinamica,
3300,2300,4215,299.38,Dinamica,
5000,50,3959,11.2646,Dinamica,
5600,5100,6569,1295.42,Dinamica,
8000,2100,7993,786.045,Dinamica,
4800,700,5605,129.999,Dinamica,
8100,700,7113,232.986,Dinamica,
7700,400,7034,125.829,Dinamica,
4900,6300,5397,1368.85,Dinamica,
8400,9100,7786,4473.11,Dinamica,
9100,6400,8069,2990.72,Dinamica,
800,7000,2565,189.45,Dinamica,
4200,4700,5564,852.189,Dinamica,
400,7800,1524,91.744,Dinamica,
9800,9800,7819,5364.48,Dinamica,
2000,5100,3631,373.567,Dinamica,
5000,4300,5566,937.873,Dinamica,
2900,900,4748,99.9014,Dinamica,
2900,5000,4367,593.123,Dinamica,
5900,2200,5573,552.406,Dinamica,
4300,7900,4792,1656.27,Dinamica,
4300,9100,5543,1930.94,Dinamica,
6400,7300,6353,2407.03,Dinamica,
1300,2400,2970,104.249,Dinamica,
2800,3100,3645,337.738,Dinamica,
2900,2100,4514,242.908,Dinamica,
8300,6600,6970,2953.6,Dinamica,
3300,100,4076,16.6521,Dinamica,
9800,900,7964,391.4,Dinamica,
6800,1800,6867,524.624,Dinamica,
8600,7200,7483,3273.91,Dinamica,
9300,4400,8649,2071.48,Dinamica,
7600,3500,6942,1281.89,Dinamica,
1600,9200,3125,536.397,Dinamica,
700,6500,2102,136.977,Dinamica,
3400,8300,5535,1327.4,Dinamica,
7100,7600,6951,3026.8,Dinamica,
8400,2900,7658,1145.42,Dinamica,
600,9800,1665,194.053,Dinamica,
2000,2900,3285,206.92,Dinamica,
2800,4100,4476,443.833,Dinamica,
2200,8400,4033,713.529,Dinamica,
7200,9400,6778,3770.71,Dinamica,
5800,8100,5924,2392.3,Dinamica,
2700,4400,4099,457.54,Dinamica,
9100,1200,7345,478.357,Dinamica,
7000,3400,6670,1094.44,Dinamica,
50,9800,496,5.16934,Dinamica,
2000,9100,3501,712.021,Dinamica,
7100,1300,7239,393.844,Dinamica,
5800,1600,5784,385.056,Dinamica,
7500,100,5414,35.4053,Dinamica,
3000,1600,4227,187.343,Dinamica,
5100,7200,5900,1679.8,Dinamica,
9000,1400,7618,574.504,Dinamica,
2000,3000,3926,223.999,Dinamica,
8000,4700,7105,1815.28,Dinamica,
7500,3000,7598,1073.18,Dinamica,
1800,9700,3663,698.254,Dinamica,
7900,6900,7244,2742.58,Dinamica,
7100,2000,6502,618.508,Dinamica,
1500,8600,3490,485.283,Dinamica,
7500,6400,6636,2384.59,Dinamica,
5500,400,5653,84.7524,Dinamica,
2100,4900,3418,363.127,Dinamica,
400,2100,1583,27.0302,Dinamica,
400,3600,1405,41.8228,Dinamica,
7800,7400,6442,3011.19,Dinamica,
5000,3700,5717,780.557,Dinamica,
3700,50,3600,9.74877,Dinamica,
3900,4400,4864,718.397,Dinamica,
5600,6500,6278,1681.12,Dinamica,
8300,7600,8210,3337.68,Dinamica,
9100,6800,7834,3212.71,Dinamica,
2100,600,3855,48.0638,Dinamica,
4600,3600,6043,683.946,Dinamica,
8300,8900,7655,3946.37,Dinamica,
8200,9400,7319,4263.35,Dinamica,
4900,6700,5991,1471.3,Dinamica,
5500,4700,5998,1169.13,Dinamica,
4900,5800,6275,1270.81,Dinamica,
1300,9300,2583,452.238,Dinamica,
4700,9100,5520,2100.41,Dinamica,
8600,1600,7511,646.093,Dinamica,
5200,1600,5649,339.282,Dinamica,
7500,1000,6754,307.285,Dinamica,
400,9700,1628,120.858,Dinamica,
4000,8800,5019,1623.31,Dinamica,
8300,4400,7382,1836.24,Dinamica,
1600,4600,3545,256.118,Dinamica,
6400,2500,6415,697.248,Dinamica,
7800,1800,7003,630.67,Dinamica,
5500,3100,5832,733.567,Dinamica,
5700,8800,6705,2571.11,Dinamica,
2600,8700,4216,887.946,Dinamica,
7700,200,5793,67.0804,Dinamica,
1600,7000,3177,412.949,Dinamica,
3500,3000,4586,402.315,Dinamica,
700,4800,2055,101.241,Dinamica,
9600,400,7026,161.759,Dinamica,
500,5900,2002,87.5448,Dinamica,
5400,6200,5211,1493.55,Dinamica,
6600,8900,6250,3248.76,Dinamica,
3700,4100,5661,613.263,Dinamica,
500,4500,1594,65.2579,Dinamica,
3400,1600,4877,210.225,Dinamica,
6100,4700,6894,1307.36,Dinamica,
5400,2100,6590,479.155,Dinamica,
8100,7000,6959,3231.2,Dinamica,
7400,800,6882,235.82,Dinamica,
9900,600,7846,264.123,Dinamica,
5300,9400,5936,2542.53,Dinamica,
2100,5300,3495,425.397,Dinamica,
3900,2700,4995,453.034,Dinamica,
2500,7300,4300,837.392,Dinamica,
9700,4900,8106,2438.94,Dinamica,
3500,7000,4815,1062.39,Dinamica,
8500,6900,7227,3084.86,Dinamica,
8500,3200,7581,1289.67,Dinamica,
8400,5400,8396,2452.14,Dinamica,
8600,3200,7144,1319.1,Dinamica,
4800,200,4857,38.1,Dinamica,
6500,8800,6846,2786.5,Dinamica,
6000,300,5660,68.7326,Dinamica,
4100,500,4719,78.5479,Dinamica,
5300,8000,6499,2098.07,Dinamica,
3500,1800,4893,256.537,Dinamica,
100,1200,642,3.13405,Dinamica,
6800,6500,6890,2076.15,Dinamica,
9900,1100,7569,529.702,Dinamica,
9400,6100,7615,2932.94,Dinamica,
5100,1200,5474,243.818,Dinamica,
2900,8400,4405,996.927,Dinamica,
5400,9400,6726,2496.46,Dinamica,
1600,9000,3634,572.674,Dinamica,
700,1300,2039,30.3571,Dinamica,
8200,1800,7431,647.17,Dinamica,
800,6500,2442,151.216,Dinamica,
8400,9700,7163,4615.07,Dinamica,
5600,2900,6073,683.889,Dinamica,
8200,7200,7445,3021.07,Dinamica,
6100,3200,6403,849.589,Dinamica,
5400,4800,6662,1146,Dinamica,
9900,9600,7820,5776.56,Dinamica,
3900,9500,5141,1703.89,Dinamica,
5400,4700,6089,1138.12,Dinamica,
4700,9700,5612,2216.84,Dinamica,
5500,2900,6659,687.314,Dinamica,
5400,1200,6104,289.241,Dinamica,
3100,900,4373,105.317,Dinamica,
4700,6500,5674,1346.77,Dinamica,
4700,9800,6192,2309.9,Dinamica,
5600,9500,6100,2646.34,Dinamica,
3500,8700,4769,1366.35,Dinamica,
7200,8200,6958,3153.65,Dinamica,
800,100,1950,4.0351,Dinamica,
4000,700,6061,103.892,Dinamica,
8000,2000,7425,696.995,Dinamica,
4500,4500,5743,868.673,Dinamica,
9300,5900,7808,2793.27,Dinamica,
6300,9700,6629,3169.03,Dinamica,
4600,4900,5756,963.87,Dinamica,
7500,3900,6793,1386.21,Dinamica,
8200,4500,6849,1786.33,Dinamica,
6200,800,6421,190.902,Dinamica,
5300,2100,5754,453.87,Dinamica,
1900,4000,3777,263.233,Dinamica,
9000,6900,7675,3374.22,Dinamica,
800,7600,2155,196.477,Dinamica,
5300,7100,6305,1762.64,Dinamica,
1000,1500,2213,47.6344,Dinamica,
1400,5500,3174,269.734,Dinamica,
9500,100,5763,45.5509,Dinamica,
3900,4200,4632,705.765,Dinamica,
9200,3100,8327,1398.69,Dinamica,
700,6900,2120,169.137,Dinamica,
7500,1100,6512,371.883,Dinamica,
9000,600,6574,240.392,Dinamica,
9700,7400,7596,3967.01,Dinamica,
2000,9600,3929,770.052,Dinamica,
1500,8100,3248,431.867,Dinamica,
3900,7900,4827,1413.04,Dinamica,
8500,500,7766,182.989,Dinamica,
5300,7700,5621,1981.06,Dinamica,
5600,6100,6530,1583.52,Dinamica,
6600,5100,7274,1554.61,Dinamica,
6500,2700,7984,795.877,Dinamica,
7500,3600,6672,1251.54,Dinamica,
10000,1900,7437,882.621,Dinamica,
2200,2500,3674,196.815,Dinamica,
3900,4100,5026,673.476,Dinamica,
2100,4200,3319,319.248,Dinamica,
3400,1100,4715,150.801,Dinamica,
8500,3800,7426,1603.1,Dinamica,
6400,9300,5876,3054.11,Dinamica,
6400,2100,7247,578.364,Dinamica,
9800,6900,8670,3615.3,Dinamica,
500,8700,1676,137.255,Dinamica,
600,3900,1798,73.1395,Dinamica,
2600,7000,4169,787.434,Dinamica,
4900,4000,5266,850.891,Dinamica,
1200,2500,2762,104.551,Dinamica,
100,1300,911,3.93669,Dinamica,
4700,1900,6180,408.893,Dinamica,
3800,2600,5134,388.863,Dinamica,
2000,4900,3637,354.867,Dinamica,
1900,3600,3154,241.786,Dinamica,
4900,8700,5618,2086.4,Dinamica,
4400,7600,5261,1466.43,Dinamica,
7900,9700,7104,4279.33,Dinamica,
8400,9600,7523,4546.4,Dinamica,
3700,3500,4987,517.189,Dinamica,
4700,6100,5720,1296.59,Dinamica,
8600,2300,7549,936.252,Dinamica,
9200,8700,8126,4563.69,Dinamica,
600,2700,2052,55.3883,Dinamica,
5700,8700,6898,2474.34,Dinamica,
8700,2800,7569,1119.77,Dinamica,
1900,300,3397,20.1683,Dinamica,
7700,9400,8086,3858.95,Dinamica,
5000,2400,5393,497.844,Dinamica,
4900,800,5889,151.505,Dinamica,
2900,4000,4070,456.803,Dinamica,
4000,10000,4928,1868.03,Dinamica,
5400,4900,5415,1199.44,Dinamica,
2100,5100,3383,414.444,Dinamica,
9700,9600,8018,5523.51,Dinamica,
4600,6600,5285,1359.67,Dinamica,
300,3100,1162,25.6787,Dinamica,
6500,8600,7110,2826.13,Dinamica,
8900,100,5423,40.206,Dinamica,
3000,6500,4734,793.512,Dinamica,
500,2500,1599,39.2298,Dinamica,
1800,2600,4010,165.011,Dinamica,
8700,8700,8183,4150.25,Dinamica,
1800,2300,3272,139.267,Dinamica,
9000,8300,8370,4097.95,Dinamica,
4800,4500,5397,923.048,Dinamica,
6100,6900,5483,2108.52,Dinamica,
3700,9000,4981,1456.6,Dinamica,
5700,900,6420,207.024,Dinamica,
100,1100,756,3.17906,Dinamica,
10000,9700,7878,5495.88,Dinamica,
400,2500,1334,29.8467,Dinamica,
2300,3900,4019,326.833,Dinamica,
6600,1000,6630,276.387,Dinamica,
7700,300,7123,89.027,Dinamica,
3100,9900,4672,1353.49,Dinamica,
8700,4000,6884,1772.62,Dinamica,
2200,5100,3675,417.124,Dinamica,
6900,6000,6212,1973.49,Dinamica,
5200,4000,6449,885.206,Dinamica,
3900,8300,5146,1498.15,Dinamica,
50,2000,532,0.892904,Dinamica,
1800,1300,3483,95.5881,Dinamica,
9900,5300,8177,2775.13,Dinamica,
1400,7300,2887,354.046,Dinamica,
8800,4400,7667,1924.96,Dinamica,
10000,1300,8713,580.378,Dinamica,
7300,9600,6416,3680.94,Dinamica,
5100,4200,5499,955.12,Dinamica,
400,3200,1562,35.7912,Dinamica,
1800,3800,3543,237.916,Dinamica,
7900,7600,7195,3010.35,Dinamica,
9600,2600,8201,1181.81,Dinamica,
8900,9900,6840,4724.9,Dinamica,
6900,5400,6734,1794.78,Dinamica,
700,500,2143,16.4197,Dinamica,
7800,2100,7460,741.886,Dinamica,
1400,7700,3122,403.31,Dinamica,
4300,6600,5200,1281.92,Dinamica,
2500,5900,4380,589.585,Dinamica,
5500,7300,6096,1887.45,Dinamica,
1700,200,3017,15.938,Dinamica,
3600,4500,5824,656.384,Dinamica,
5700,50,4185,16.2778,Dinamica,
8000,3900,8158,1498.04,Dinamica,
1900,2200,3350,142.013,Dinamica,
5800,5600,6160,1503.19,Dinamica,
2800,2100,4451,231.71,Dinamica,
6700,2200,6363,619.77,Dinamica,
5400,6300,5959,1605.15,Dinamica,
6200,1400,6956,373.615,Dinamica,
8900,5400,8301,2416.87,Dinamica,
2700,9000,3976,1081.66,Dinamica,
2700,5200,4536,531.974,Dinamica,
7600,8400,7250,3376.65,Dinamica,
4400,3400,6202,612.483,Dinamica,
5000,3400,5943,721.708,Dinamica,
8400,6600,6678,3095.32,Dinamica,
5600,5300,6377,1336.58,Dinamica,
7900,8000,7025,3238.23,Dinamica,
200,800,1007,6.14232,Dinamica,
1600,3400,2770,190.301,Dinamica,
5900,4000,6535,1092.17,Dinamica,
2900,5300,4258,593.876,Dinamica,
4800,3300,5007,668.283,Dinamica,
4600,7400,5661,1614.99,Dinamica,
5700,6900,5653,1893.34,Dinamica,
7600,8700,6719,3452.15,Dinamica,
2100,9700,4275,838.667,Dinamica,
8300,6100,6838,2628.26,Dinamica,
6400,2000,6305,539.568,Dinamica,
8600,8200,7655,3759.12,Dinamica,
2900,5700,4351,673.063,Dinamica,
1500,7200,2780,395.289,Dinamica,
7000,8800,6935,3188.73,Dinamica,
4200,5800,5436,1057.55,Dinamica,
3500,9200,4482,1500.32,Dinamica,
8900,2700,7728,1130.27,Dinamica,
7400,2100,6667,668.897,Dinamica,
5800,1000,6023,237.343,Dinamica,
1100,100,2886,5.50454,Dinamica,
1700,6100,3844,387.557,Dinamica,
1000,5800,2621,189.435,Dinamica,
8000,4200,7320,1594.15,Dinamica,
6800,7100,7377,2413.05,Dinamica,
1000,8200,2421,294.898,Dinamica,
5700,1300,6669,309.337,Dinamica,
7300,5800,7567,2013.65,Dinamica,
400,9400,1418,112.636,Dinamica,
4100,5600,5595,971.082,Dinamica,
6900,5500,6482,1786.85,Dinamica,
6000,2000,6990,512.938,Dinamica,
4300,1000,4930,169.315,Dinamica,
5400,6000,6574,1460.06,Dinamica,
800,5500,2514,139.752,Dinamica,
9900,5400,7425,2838.22,Dinamica,
9300,3300,7992,1459.28,Dinamica,
2100,2900,4166,225.343,Dinamica,
7300,9400,7216,3686.76,Dinamica,
9600,8800,8123,4716.96,Dinamica,
8800,200,6987,78.3422,Dinamica,
2500,9900,4141,1050.61,Dinamica,
4900,8200,5469,1929.25,Dinamica,
1800,400,3065,28.7586,Dinamica,
8600,2600,6858,1038.17,Dinamica,
6200,3800,6076,1048.53,Dinamica,
6600,1500,6801,412.037,Dinamica,
4900,1500,5131,305.827,Dinamica,
3800,5200,4866,813.173,Dinamica,
5500,6500,5980,1676.24,Dinamica,
2000,9800,3923,784.495,Dinamica,
2600,1300,4112,133.071,Dinamica,
2200,4700,3935,390.294,Dinamica,
9400,1800,8001,798.855,Dinamica,
3500,6100,5021,882.34,Dinamica,
1900,9400,3363,725.63,Dinamica,
9600,9300,7829,5138.06,Dinamica,
1100,600,2510,25.7413,Dinamica,
1900,6800,3496,496.738,Dinamica,
8500,6500,7582,2925.79,Dinamica,
1000,6000,2635,188.834,Dinamica,
4500,8000,5265,1663.64,Dinamica,
6800,1100,7121,309.388,Dinamica,
4500,2700,5092,496.589,Dinamica,
6300,3200,7109,867.335,Dinamica,
8700,1200,7311,456.371,Dinamica,
8700,2200,6551,878.605,Dinamica,
5800,5700,6674,1523.88,Dinamica,
50,7600,528,5.7677,Dinamica,
5000,7000,6143,1612.68,Dinamica,
6300,9400,6355,3202.66,Dinamica,
7800,700,7102,228.632,Dinamica,
4100,8700,4820,1739.88,Dinamica,
8700,2300,7644,938.468,Dinamica,
500,8500,1918,123.414,Dinamica,
1300,3300,3145,139.244,Dinamica,
7600,300,7221,90.1236,Dinamica,
8500,4400,7491,1788.83,Dinamica,
9700,6800,7695,3453.37,Dinamica,
1200,9900,2890,440.803,Dinamica,
3800,5800,5389,919.705,Dinamica,
6600,800,6373,214.763,Dinamica,
1400,100,2306,6.00611,Dinamica,
6000,5700,6689,1633.15,Dinamica,
9700,2500,7525,1181.06,Dinamica,
8800,3600,7330,1569.45,Dinamica,
9900,8200,7864,4756.61,Dinamica,
800,8400,2295,225.382,Dinamica,
2800,2600,4315,273.328,Dinamica,
1300,5400,2884,247.407,Dinamica,
9300,2600,8099,1164.12,Dinamica,
4900,7300,5375,1641.61,Dinamica,
9400,2500,7802,1124.46,Dinamica,
5700,1200,6328,282.05,Dinamica,
1300,7200,2840,328.845,Dinamica,
4200,4400,5104,764.348,Dinamica,
6900,1400,6520,404.816,Dinamica,
600,800,2348,18.1281,Dinamica,
5000,6100,5614,1462.3,Dinamica,
4700,5700,6495,1155.81,Dinamica,
4500,2500,5333,459.362,Dinamica,
6000,10000,6227,3082.08,Dinamica,
3800,5900,5066,1012.36,Dinamica,
100,6900,864,14.8213,Dinamica,
8300,2500,7945,949.853,Dinamica,
8300,1000,7606,357.515,Dinamica,
3600,7400,5615,1186.76,Dinamica,
7900,8100,6697,3544.84,Dinamica,
5300,300,5102,59.7369,Dinamica,
7300,1300,6461,412.068,Dinamica,
6300,2700,6100,751.542,Dinamica,
4100,8900,5937,1646.71,Dinamica,
1500,1700,3114,83.7062,Dinamica,
7500,8400,6664,3434.85,Dinamica,
8400,7200,8250,3379.74,Dinamica,
1200,5000,2595,202.879,Dinamica,
3700,7300,5858,1190.03,Dinamica,
5500,2700,5681,622.135,Dinamica,
9700,300,7043,122.853,Dinamica,
4900,5400,5483,1125.48,Dinamica,
7000,1300,6740,396.732,Dinamica,
4500,9700,5336,2058.85,Dinamica,
2500,8300,4611,864.767,Dinamica,
4700,6400,5956,1345.91,Dinamica,
7000,1900,7292,569.715,Dinamica,
4300,6500,5809,1223.29,Dinamica,
1400,600,3255,28.5792,Dinamica,
2900,6800,4388,808.913,Dinamica,
50,2600,636,2.07158,Dinamica,
3800,9000,5033,1604.4,Dinamica,
2300,4000,3949,360.078,Dinamica,
5800,5500,6204,1483.05,Dinamica,
9000,9200,8149,4552.15,Dinamica,
7300,3900,7473,1303.92,Dinamica,
6000,1400,5939,353.529,Dinamica,
8400,4100,7677,1649.28,Dinamica,
9000,5900,7818,2901.87,Dinamica,
7000,3800,7744,1194.72,Dinamica,
10000,9400,8501,5463.13,Dinamica,
6900,6400,7804,2134.11,Dinamica,
1000,800,2792,31.7356,Dinamica,
7800,7600,6753,3026.94,Dinamica,
5400,1900,5885,426.159,Dinamica,
3500,2200,4397,298.734,Dinamica,
1300,2300,2639,100.897,Dinamica,
3400,2300,4409,300.123,Dinamica,
1800,3600,3219,252.952,Dinamica,
9700,3500,7980,1733.48,Dinamica,
7000,8700,6985,3229.6,Dinamica,
5900,1000,6498,236.404,Dinamica,
9500,1900,7857,839.566,Dinamica,
3000,6700,4841,816.289,Dinamica,
4200,200,5191,33.3586,Dinamica,
6400,9500,6391,3259.14,Dinamica,
8300,1900,7338,689.159,Dinamica,
3100,2500,4374,304.263,Dinamica,
3300,7200,4617,964.004,Dinamica,
1400,9400,3172,461.185,Dinamica,
2400,7200,4152,673.591,Dinamica,
6600,2600,7300,762.369,Dinamica,
6800,7600,6842,2545.85,Dinamica,
4000,6200,5292,1064.18,Dinamica,
200,4600,689,21.1879,Dinamica,
3200,6300,4540,854.147,Dinamica,
3700,1800,5027,273.915,Dinamica,
5100,3200,5798,680.914,Dinamica,
5000,4000,5741,912.176,Dinamica,
9300,1800,8844,805.181,Dinamica,
2100,1800,3277,138.769,Dinamica,
8300,6800,7797,2852.27,Dinamica,
1200,3700,2657,138.179,Dinamica,
9700,6400,7845,3358.7,Dinamica,
4200,3600,4924,609.21,Dinamica,
4200,9500,5158,1936.58,Dinamica,
4700,8200,6116,1824.01,Dinamica,
8900,8200,7885,4176.48,Dinamica,
5300,8400,6175,2189.4,Dinamica,
3000,6300,4805,768.475,Dinamica,
2000,9500,3496,825.925,Dinamica,
1000,2400,2563,76.1003,Dinamica,
700,6800,2013,151.512,Dinamica,
4300,2900,5597,512.844,Dinamica,
9300,6600,7555,3151.71,Dinamica,
9700,6600,8312,3458.62,Dinamica,
5700,9400,6495,2754.42,Dinamica,
2100,400,3585,33.1877,Dinamica,
8300,8500,7068,3726.3,Dinamica,
8800,4800,7751,2067.91,Dinamica,
6800,200,6463,58.012,Dinamica,
2200,700,3791,55.6584,Dinamica,
5100,2300,5793,485.934,Dinamica,
5700,1100,6542,265.816,Dinamica,
2400,1800,4202,157.774,Dinamica,
9200,2700,8731,1188.24,Dinamica,
9400,1900,8146,820.365,Dinamica,
50,2400,601,2.25223,Dinamica,
7800,500,6134,152.943,Dinamica,
6000,9100,6861,2706.35,Dinamica,
2100,3700,4015,274.481,Dinamica,
6000,1800,6271,442.786,Dinamica,
2200,1200,3509,92.555,Dinamica,
600,5500,1870,104.229,Dinamica,
100,4100,937,10.1139,Dinamica,
7400,9200,7128,3585.54,Dinamica,
7400,1800,6989,559.8,Dinamica,
6500,4900,6226,1520.4,Dinamica,
400,1800,1679,23.5625,Dinamica,
800,5300,1895,135.164,Dinamica,
7100,2500,7073,775.395,Dinamica,
6000,6300,6617,1803.81,Dinamica,
2600,2700,4006,266.453,Dinamica,
7800,8600,7658,3855.35,Dinamica,
9400,7300,7790,3632.35,Dinamica,
6000,8800,6679,2691.88,Dinamica,
8200,5500,6412,2216.76,Dinamica,
8300,7300,6977,3139.68,Dinamica,
8400,8000,6939,3502.27,Dinamica,
1700,3900,3179,248.046,Dinamica,
8600,4900,7823,2077.51,Dinamica,
6000,9800,5664,2921.87,Dinamica,
9000,4300,7827,1867.45,Dinamica,
7700,1400,7379,468.335,Dinamica,
1100,5200,2650,189.855,Dinamica,
3400,8400,4744,1283.14,Dinamica,
6000,800,6033,206.261,Dinamica,
5900,7800,6203,2347.58,Dinamica,
400,8700,1484,99.5629,Dinamica,
8400,7000,7166,3124.29,Dinamica,
50,700,546,0.921634,Dinamica,
9600,8000,8665,4174.25,Dinamica,
400,7900,1482,94.0103,Dinamica,
4700,4800,5427,981.283,Dinamica,
8700,7500,7336,3447.23,Dinamica,
6200,5900,7045,1762.4,Dinamica,
9100,6000,8190,2919.33,Dinamica,
4600,3900,5577,774.781,Dinamica,
1300,6300,3048,308.046,Dinamica,
1800,7100,3183,493.134,Dinamica,
1600,2600,3106,145.999,Dinamica,
9800,2800,7827,1344.99,Dinamica,
4800,6400,5614,1395.84,Dinamica,
600,8000,1997,149.625,Dinamica,
4300,4100,5007,726.017,Dinamica,
8400,8700,7889,3993.82,Dinamica,
7700,900,6748,283.996,Dinamica,
1800,7500,3349,474.942,Dinamica,
1400,2400,3317,117.361,Dinamica,
3600,2900,4841,414.161,Dinamica,
5500,9700,5771,2676.99,Dinamica,
5300,1800,5957,394.143,Dinamica,
1100,4100,2777,148.414,Dinamica,
3700,9600,5513,1629.81,Dinamica,
6400,5200,6764,1518.46,Dinamica,
8900,7900,7075,3923.25,Dinamica,
9900,9500,7806,5737.94,Dinamica,
5600,5600,5958,1473.88,Dinamica,
1400,3400,3087,159.114,Dinamica,
8300,9800,8132,4452.13,Dinamica,
3500,5800,4730,869.489,Dinamica,
3700,4200,5120,638.194,Dinamica,
8900,9500,7874,4579.69,Dinamica,
7000,1800,6857,544.988,Dinamica,
