n,W,b,Tiempo,Metodo
4000,54000,5121,7518.28,Dinamica
4000,54000,5011,8032.41,Dinamica
4000,54000,4832,7707.82,Dinamica
4000,54000,5045,8010.42,Dinamica
4000,54000,4877,7749.23,Dinamica
4000,54000,5186,7778.82,Dinamica
4000,54000,5001,7349.15,Dinamica
4000,54000,4890,6836.03,Dinamica
4000,54000,4667,7434.05,Dinamica
4000,54000,4570,8295.95,Dinamica
5000,54000,5714,9858.06,Dinamica
5000,54000,5681,9860.39,Dinamica
5000,54000,6281,9151.99,Dinamica
5000,54000,6049,9153.71,Dinamica
5000,54000,5524,10235.7,Dinamica
5000,54000,5399,9736.66,Dinamica
5000,54000,6018,9724.99,Dinamica
5000,54000,6473,10237.8,Dinamica
5000,54000,5836,9080.29,Dinamica
5000,54000,5911,9531.16,Dinamica
6000,54000,6119,12303.1,Dinamica
6000,54000,6367,11644.9,Dinamica
6000,54000,5681,12617.7,Dinamica
6000,54000,6266,12686.2,Dinamica
6000,54000,5687,12384.2,Dinamica
6000,54000,5459,12598.4,Dinamica
6000,54000,6862,10839.9,Dinamica
6000,54000,5789,11681.4,Dinamica
6000,54000,6834,10912.1,Dinamica
6000,54000,6519,11710.6,Dinamica
7000,54000,5906,14387.4,Dinamica
7000,54000,7155,14280.9,Dinamica
7000,54000,5684,15598.6,Dinamica
7000,54000,7334,15115.2,Dinamica
7000,54000,6115,14452.7,Dinamica
7000,54000,6651,13971.7,Dinamica
7000,54000,6820,14729.5,Dinamica
7000,54000,6597,15207.4,Dinamica
7000,54000,6539,15877.1,Dinamica
7000,54000,6705,13418.4,Dinamica
8000,54000,7081,17338.3,Dinamica
8000,54000,7105,17823.3,Dinamica
8000,54000,7836,16194.4,Dinamica
8000,54000,7761,16816.8,Dinamica
8000,54000,6729,17585.1,Dinamica
8000,54000,7221,16921.3,Dinamica
8000,54000,7883,16466.6,Dinamica
8000,54000,6835,18191.4,Dinamica
8000,54000,6874,16985,Dinamica
8000,54000,8372,17641.6,Dinamica
9000,54000,7987,18367.6,Dinamica
9000,54000,7556,18763.3,Dinamica
9000,54000,7159,20808.3,Dinamica
9000,54000,7480,19181.2,Dinamica
9000,54000,7317,19529.7,Dinamica
9000,54000,7814,20639.8,Dinamica
9000,54000,8116,18274,Dinamica
9000,54000,8182,19574.7,Dinamica
9000,54000,8076,19908.3,Dinamica
9000,54000,7019,18336.3,Dinamica
1000,55000,2215,1521.9,Dinamica
1000,55000,2362,1457.89,Dinamica
1000,55000,2395,1533.66,Dinamica
1000,55000,2955,1580.71,Dinamica
1000,55000,2908,1407.36,Dinamica
1000,55000,1921,1492.59,Dinamica
1000,55000,2707,1383.37,Dinamica
1000,55000,2075,1501.89,Dinamica
1000,55000,2680,1616.08,Dinamica
1000,55000,2654,1553.99,Dinamica
2000,55000,3274,3140.95,Dinamica
2000,55000,3323,3167.9,Dinamica
2000,55000,3914,3392.03,Dinamica
2000,55000,3401,3195.5,Dinamica
2000,55000,3530,3582.96,Dinamica
2000,55000,3138,3732.38,Dinamica
2000,55000,3740,3324.88,Dinamica
2000,55000,3557,3093.1,Dinamica
2000,55000,3620,3393.7,Dinamica
2000,55000,3689,3302.1,Dinamica
3000,55000,4836,5447.4,Dinamica
3000,55000,4311,5228.92,Dinamica
3000,55000,4784,5725.81,Dinamica
3000,55000,4002,5979.96,Dinamica
3000,55000,4708,4947.57,Dinamica
3000,55000,5231,5140.07,Dinamica
3000,55000,4463,5560.48,Dinamica
3000,55000,4463,5359.84,Dinamica
3000,55000,4805,5343.37,Dinamica
3000,55000,4772,5496.52,Dinamica
4000,55000,5422,7621.98,Dinamica
4000,55000,4989,7538.16,Dinamica
4000,55000,4913,8148.99,Dinamica
4000,55000,5047,7544.8,Dinamica
4000,55000,5496,7584.13,Dinamica
4000,55000,5036,7034.26,Dinamica
4000,55000,5154,7504.23,Dinamica
4000,55000,5295,7038.84,Dinamica
4000,55000,5127,7912.42,Dinamica
4000,55000,5312,7277.47,Dinamica
5000,55000,5731,9943.23,Dinamica
5000,55000,6107,9631.34,Dinamica
5000,55000,5370,9911.13,Dinamica
5000,55000,6150,9989.09,Dinamica
5000,55000,5404,9736.25,Dinamica
5000,55000,5546,11079.3,Dinamica
5000,55000,6164,9091,Dinamica
5000,55000,5375,10641.5,Dinamica
5000,55000,5542,9200.63,Dinamica
5000,55000,5527,10427.7,Dinamica
6000,55000,5768,12414.9,Dinamica
6000,55000,6757,12160.1,Dinamica
6000,55000,7239,12273.3,Dinamica
6000,55000,6462,10913.3,Dinamica
6000,55000,6385,12360.7,Dinamica
6000,55000,6208,11978.7,Dinamica
6000,55000,6520,12263.9,Dinamica
6000,55000,5855,12333.5,Dinamica
6000,55000,6281,13787.1,Dinamica
6000,55000,5990,13080.6,Dinamica
7000,55000,6714,15585.3,Dinamica
7000,55000,7079,15699.7,Dinamica
7000,55000,6766,15117.7,Dinamica
7000,55000,6329,14077.7,Dinamica
7000,55000,7187,15239.1,Dinamica
7000,55000,6457,14796.2,Dinamica
7000,55000,7600,15385.5,Dinamica
7000,55000,6660,15346.3,Dinamica
7000,55000,7217,13690.3,Dinamica
7000,55000,6402,14072.4,Dinamica
8000,55000,7419,17970.1,Dinamica
8000,55000,7686,17270.2,Dinamica
8000,55000,6814,17970.4,Dinamica
8000,55000,7316,17634.8,Dinamica
8000,55000,6762,17551.2,Dinamica
8000,55000,7857,17500.3,Dinamica
8000,55000,7908,17062.7,Dinamica
8000,55000,7828,18128.2,Dinamica
8000,55000,8476,16290.6,Dinamica
8000,55000,7489,17140.6,Dinamica
9000,55000,8366,19956.1,Dinamica
9000,55000,7947,19367.9,Dinamica
9000,55000,8053,19896.9,Dinamica
9000,55000,7767,20713,Dinamica
9000,55000,7614,18064.7,Dinamica
9000,55000,7457,21691.1,Dinamica
9000,55000,7244,20522,Dinamica
9000,55000,7991,20516.7,Dinamica
9000,55000,8017,19642.1,Dinamica
9000,55000,7756,20605.7,Dinamica
1000,56000,2670,1570.35,Dinamica
1000,56000,2334,1417.91,Dinamica
1000,56000,2262,1552.83,Dinamica
1000,56000,2673,1418.43,Dinamica
1000,56000,2732,1420.71,Dinamica
1000,56000,2748,1443.89,Dinamica
1000,56000,2762,1490.74,Dinamica
1000,56000,2232,1534.92,Dinamica
1000,56000,2375,1535.31,Dinamica
1000,56000,2987,1595.86,Dinamica
2000,56000,2846,3770.76,Dinamica
2000,56000,3719,3675.47,Dinamica
2000,56000,3948,3455.92,Dinamica
2000,56000,3373,3414.91,Dinamica
2000,56000,2822,3823.76,Dinamica
2000,56000,3830,3424.27,Dinamica
2000,56000,3537,3337.37,Dinamica
2000,56000,3958,3312.59,Dinamica
2000,56000,3890,3686.85,Dinamica
2000,56000,4382,3021.33,Dinamica
3000,56000,4462,5664.08,Dinamica
3000,56000,3976,5936.88,Dinamica
3000,56000,4515,6147.35,Dinamica
3000,56000,4909,5454.03,Dinamica
3000,56000,4163,5102.12,Dinamica
3000,56000,4186,5595.49,Dinamica
3000,56000,4101,5213.74,Dinamica
3000,56000,4072,5362.22,Dinamica
3000,56000,5016,5531.71,Dinamica
3000,56000,4708,5220.15,Dinamica
4000,56000,4720,7706.56,Dinamica
4000,56000,4653,8358.78,Dinamica
4000,56000,5273,8257.96,Dinamica
4000,56000,5695,8107.31,Dinamica
4000,56000,5354,7401.16,Dinamica
4000,56000,5090,7768.38,Dinamica
4000,56000,5389,8106.96,Dinamica
4000,56000,4950,7697.58,Dinamica
4000,56000,4644,7676.17,Dinamica
4000,56000,4876,6972.15,Dinamica
5000,56000,6147,9803.99,Dinamica
5000,56000,5949,10436.6,Dinamica
5000,56000,5527,10910.2,Dinamica
5000,56000,5874,10105.2,Dinamica
5000,56000,5606,10475.7,Dinamica
5000,56000,5806,10403,Dinamica
5000,56000,5661,9747.03,Dinamica
5000,56000,6418,10000.2,Dinamica
5000,56000,5712,11101.6,Dinamica
5000,56000,5550,10276.1,Dinamica
6000,56000,6059,13084.1,Dinamica
6000,56000,5956,13175.3,Dinamica
6000,56000,6366,12575.3,Dinamica
6000,56000,6768,12109,Dinamica
6000,56000,6090,11829.3,Dinamica
6000,56000,6727,12631.9,Dinamica
6000,56000,5903,12266.6,Dinamica
6000,56000,6089,12701.6,Dinamica
6000,56000,6410,12567.7,Dinamica
6000,56000,6588,12495.7,Dinamica
7000,56000,5972,16219.1,Dinamica
7000,56000,6689,15802.6,Dinamica
7000,56000,6383,15879.5,Dinamica
7000,56000,6693,16164.8,Dinamica
7000,56000,7110,16359.2,Dinamica
7000,56000,6850,14174.6,Dinamica
7000,56000,6555,14853.4,Dinamica
7000,56000,6833,14179,Dinamica
7000,56000,7213,15433.9,Dinamica
7000,56000,6267,15737.2,Dinamica
8000,56000,7264,16836.2,Dinamica
8000,56000,7839,18184.4,Dinamica
8000,56000,6907,18250.8,Dinamica
8000,56000,7475,16630.5,Dinamica
8000,56000,6950,18835.5,Dinamica
8000,56000,7402,17125,Dinamica
8000,56000,7456,17410,Dinamica
8000,56000,7071,18134.2,Dinamica
8000,56000,7045,18748.1,Dinamica
8000,56000,7537,18321.9,Dinamica
9000,56000,7684,21065.6,Dinamica
9000,56000,7577,21722.3,Dinamica
9000,56000,7365,20662.5,Dinamica
9000,56000,7932,20151.4,Dinamica
9000,56000,7267,21130.5,Dinamica
9000,56000,7383,21195,Dinamica
9000,56000,7155,19248.3,Dinamica
9000,56000,8186,21160.5,Dinamica
9000,56000,7569,20021.3,Dinamica
9000,56000,8149,21781,Dinamica
1000,57000,2893,1523.02,Dinamica
1000,57000,2723,1612.26,Dinamica
1000,57000,2809,1580.47,Dinamica
1000,57000,2537,1415.61,Dinamica
1000,57000,2562,1614.63,Dinamica
1000,57000,2337,1647.1,Dinamica
1000,57000,2698,1709.8,Dinamica
1000,57000,2606,1587.9,Dinamica
1000,57000,2332,1615.95,Dinamica
1000,57000,2542,1594.18,Dinamica
2000,57000,3756,3592.72,Dinamica
2000,57000,3995,3520.59,Dinamica
2000,57000,3266,3656.81,Dinamica
2000,57000,3236,3475.02,Dinamica
2000,57000,3560,3934.64,Dinamica
2000,57000,3235,4005.11,Dinamica
2000,57000,3544,3363.05,Dinamica
2000,57000,3446,3833.17,Dinamica
2000,57000,3764,3705.04,Dinamica
2000,57000,3654,3709.3,Dinamica
3000,57000,4628,5617.63,Dinamica
3000,57000,4285,5901.58,Dinamica
3000,57000,4340,5862.44,Dinamica
3000,57000,4468,5679.35,Dinamica
3000,57000,4303,5725.61,Dinamica
3000,57000,4802,5012.35,Dinamica
3000,57000,4968,5838.02,Dinamica
3000,57000,5028,5816.6,Dinamica
3000,57000,4434,5828.17,Dinamica
3000,57000,4639,5804.24,Dinamica
4000,57000,5230,7827.68,Dinamica
4000,57000,5961,7474.12,Dinamica
4000,57000,5218,7771.84,Dinamica
4000,57000,5974,8105.89,Dinamica
4000,57000,5057,8473.85,Dinamica
4000,57000,4995,8567.75,Dinamica
4000,57000,5111,8127.92,Dinamica
4000,57000,5459,8368.72,Dinamica
4000,57000,5449,8086.83,Dinamica
4000,57000,4732,7722.3,Dinamica
5000,57000,5465,10514.2,Dinamica
5000,57000,6014,11191,Dinamica
5000,57000,5076,10524,Dinamica
5000,57000,6233,11013.7,Dinamica
5000,57000,6254,11084,Dinamica
5000,57000,5505,10208.8,Dinamica
5000,57000,6502,11255.8,Dinamica
5000,57000,5444,10565.8,Dinamica
5000,57000,5702,10689.3,Dinamica
5000,57000,5547,10462.2,Dinamica
6000,57000,6547,12924.4,Dinamica
6000,57000,6861,12578.9,Dinamica
6000,57000,5975,13394.2,Dinamica
6000,57000,6373,12752.7,Dinamica
6000,57000,6760,13608.8,Dinamica
6000,57000,5807,13870.2,Dinamica
6000,57000,5723,12512.4,Dinamica
6000,57000,6485,13124.4,Dinamica
6000,57000,6367,13715.2,Dinamica
6000,57000,6726,13944,Dinamica
7000,57000,6939,15374.1,Dinamica
7000,57000,7168,14070.4,Dinamica
7000,57000,7320,14778.7,Dinamica
7000,57000,7570,16144.6,Dinamica
7000,57000,6786,15769,Dinamica
7000,57000,6509,16600.3,Dinamica
7000,57000,7555,15831.1,Dinamica
7000,57000,7280,15636.2,Dinamica
7000,57000,6547,15519,Dinamica
7000,57000,6986,15729.9,Dinamica
8000,57000,8301,19598.5,Dinamica
8000,57000,7764,18004.3,Dinamica
8000,57000,7723,19128,Dinamica
8000,57000,7228,18442.1,Dinamica
8000,57000,6908,18809.9,Dinamica
8000,57000,6338,19980.7,Dinamica
8000,57000,7286,17475.9,Dinamica
8000,57000,7518,18357.5,Dinamica
8000,57000,6751,18365,Dinamica
8000,57000,7571,19339.6,Dinamica
9000,57000,8237,21003.9,Dinamica
9000,57000,7463,20744.6,Dinamica
9000,57000,7534,20931.7,Dinamica
9000,57000,7450,20022.1,Dinamica
9000,57000,7942,20687.8,Dinamica
9000,57000,8232,21183.8,Dinamica
9000,57000,7200,20949.5,Dinamica
9000,57000,7689,22075.6,Dinamica
9000,57000,7909,21242.5,Dinamica
9000,57000,7354,21519.4,Dinamica
1000,58000,2489,1537.99,Dinamica
1000,58000,2515,1755.81,Dinamica
1000,58000,2918,1588.61,Dinamica
1000,58000,2699,1742.35,Dinamica
1000,58000,2698,1642.32,Dinamica
1000,58000,2691,1539.63,Dinamica
1000,58000,2579,1640.18,Dinamica
1000,58000,2517,1443.15,Dinamica
1000,58000,2738,1568.94,Dinamica
1000,58000,2556,1773.2,Dinamica
2000,58000,4139,3808.47,Dinamica
2000,58000,3407,3649.09,Dinamica
2000,58000,3714,3724.82,Dinamica
2000,58000,3785,3794.84,Dinamica
2000,58000,3489,3635.1,Dinamica
2000,58000,3987,3361.68,Dinamica
2000,58000,3630,3334.93,Dinamica
2000,58000,3259,3717.03,Dinamica
2000,58000,3466,3666.08,Dinamica
2000,58000,3677,3881.36,Dinamica
3000,58000,4959,5932.45,Dinamica
3000,58000,4843,6052.53,Dinamica
3000,58000,3969,6432.3,Dinamica
3000,58000,4843,5743.8,Dinamica
3000,58000,4560,6051.79,Dinamica
3000,58000,4037,6188.54,Dinamica
3000,58000,4006,6317.28,Dinamica
3000,58000,4758,5425.39,Dinamica
3000,58000,4007,5161.79,Dinamica
3000,58000,4586,6135.07,Dinamica
4000,58000,5464,8082.35,Dinamica
4000,58000,5391,8001.06,Dinamica
4000,58000,5378,7525.11,Dinamica
4000,58000,4768,8815.97,Dinamica
4000,58000,5194,8775.15,Dinamica
4000,58000,5122,8064.35,Dinamica
4000,58000,5139,8253.54,Dinamica
4000,58000,4804,8238.27,Dinamica
4000,58000,5184,8830.22,Dinamica
4000,58000,4945,8788.18,Dinamica
5000,58000,5074,11081.9,Dinamica
5000,58000,5656,10822.5,Dinamica
5000,58000,5917,10703.2,Dinamica
5000,58000,5648,10138.7,Dinamica
5000,58000,6729,10360.7,Dinamica
5000,58000,6028,10709.3,Dinamica
5000,58000,5370,11979.9,Dinamica
5000,58000,5733,11367.7,Dinamica
5000,58000,6141,10630.2,Dinamica
5000,58000,6022,10841.6,Dinamica
6000,58000,6701,12319.4,Dinamica
6000,58000,6372,12999.8,Dinamica
6000,58000,6586,13863.4,Dinamica
6000,58000,6132,13161.9,Dinamica
6000,58000,5267,13987.3,Dinamica
6000,58000,6329,12787.7,Dinamica
6000,58000,6400,13851.1,Dinamica
6000,58000,6651,13946.9,Dinamica
6000,58000,5859,13812.3,Dinamica
6000,58000,7047,12225.6,Dinamica
7000,58000,7341,15732.4,Dinamica
7000,58000,6866,15619.3,Dinamica
7000,58000,6802,16038.6,Dinamica
7000,58000,5919,18127.9,Dinamica
7000,58000,6652,17435.1,Dinamica
7000,58000,6933,15570,Dinamica
7000,58000,6899,17292.9,Dinamica
7000,58000,6364,17876.6,Dinamica
7000,58000,6299,17551.7,Dinamica
7000,58000,6781,16318.8,Dinamica
8000,58000,7125,18584.5,Dinamica
8000,58000,6858,19146.5,Dinamica
8000,58000,7067,18816.7,Dinamica
8000,58000,7154,18788.6,Dinamica
8000,58000,6733,19143,Dinamica
8000,58000,6635,17174.7,Dinamica
8000,58000,6593,18693.9,Dinamica
8000,58000,7372,20550,Dinamica
8000,58000,7497,19238.6,Dinamica
8000,58000,6766,18438.5,Dinamica
9000,58000,7550,22389.2,Dinamica
9000,58000,7766,20624.5,Dinamica
9000,58000,6570,23053.1,Dinamica
9000,58000,7414,22520.9,Dinamica
9000,58000,7631,21395.4,Dinamica
9000,58000,7827,22492,Dinamica
9000,58000,7947,21419.4,Dinamica
9000,58000,7313,21701.1,Dinamica
9000,58000,7269,21915,Dinamica
9000,58000,8104,21803.4,Dinamica
1000,59000,2387,1711.67,Dinamica
1000,59000,2668,1655.42,Dinamica
1000,59000,2690,1651.47,Dinamica
1000,59000,2515,1704.07,Dinamica
1000,59000,2741,1640.26,Dinamica
1000,59000,2693,1713.75,Dinamica
1000,59000,2589,1706.18,Dinamica
1000,59000,2898,1684.01,Dinamica
1000,59000,2142,1634.77,Dinamica
1000,59000,2269,1622.07,Dinamica
2000,59000,3692,3489.37,Dinamica
2000,59000,3638,3742.05,Dinamica
2000,59000,3549,3536.8,Dinamica
2000,59000,3443,3852.02,Dinamica
2000,59000,3261,3919.59,Dinamica
2000,59000,3646,3431.67,Dinamica
2000,59000,3993,3540.82,Dinamica
2000,59000,3578,3513.5,Dinamica
2000,59000,3032,3743.61,Dinamica
2000,59000,3718,3299.58,Dinamica
3000,59000,4335,6223.11,Dinamica
3000,59000,4648,5909.22,Dinamica
3000,59000,4340,5518.56,Dinamica
3000,59000,3929,6241.88,Dinamica
3000,59000,4336,5907.65,Dinamica
3000,59000,5230,5467.95,Dinamica
3000,59000,4235,6416.83,Dinamica
3000,59000,4345,6015.78,Dinamica
3000,59000,4060,5959.43,Dinamica
3000,59000,4910,5275.47,Dinamica
4000,59000,5174,8553.88,Dinamica
4000,59000,4234,9203.18,Dinamica
4000,59000,5454,8453.97,Dinamica
4000,59000,4490,8220.5,Dinamica
4000,59000,5557,8151.31,Dinamica
4000,59000,4695,8962.69,Dinamica
4000,59000,5074,8186.48,Dinamica
4000,59000,5706,8130.77,Dinamica
4000,59000,5448,7766.15,Dinamica
4000,59000,5087,8021.51,Dinamica
5000,59000,6085,10737.1,Dinamica
5000,59000,5508,11220.9,Dinamica
5000,59000,6668,10793.8,Dinamica
5000,59000,6334,11123.8,Dinamica
5000,59000,5510,10958,Dinamica
5000,59000,5959,10936.7,Dinamica
5000,59000,5559,11354.4,Dinamica
5000,59000,5967,11484.2,Dinamica
5000,59000,5106,10491.2,Dinamica
5000,59000,6305,11550.8,Dinamica
6000,59000,6329,13126.2,Dinamica
6000,59000,6263,13933.4,Dinamica
6000,59000,5981,13927.3,Dinamica
6000,59000,6407,14295.9,Dinamica
6000,59000,6277,13079.5,Dinamica
6000,59000,6339,13570.8,Dinamica
6000,59000,6938,13117.7,Dinamica
6000,59000,5519,13785,Dinamica
6000,59000,6082,13389.2,Dinamica
6000,59000,6803,13625.1,Dinamica
7000,59000,6729,16239.8,Dinamica
7000,59000,6963,15430.5,Dinamica
7000,59000,7447,17054.2,Dinamica
7000,59000,7550,16445.8,Dinamica
7000,59000,7280,16126.9,Dinamica
7000,59000,6783,16164.6,Dinamica
7000,59000,6799,16323.8,Dinamica
7000,59000,6465,17122.4,Dinamica
7000,59000,7034,16303,Dinamica
7000,59000,7049,16534.7,Dinamica
8000,59000,7895,18652.1,Dinamica
8000,59000,7523,20290.6,Dinamica
8000,59000,7722,19078.5,Dinamica
8000,59000,7870,20013.4,Dinamica
8000,59000,8227,17715,Dinamica
8000,59000,6994,18121.8,Dinamica
8000,59000,6821,18204.6,Dinamica
8000,59000,6397,19260.3,Dinamica
8000,59000,7179,19840.3,Dinamica
8000,59000,6968,19370.8,Dinamica
9000,59000,7224,21177.6,Dinamica
9000,59000,8102,21995.6,Dinamica
9000,59000,7852,21036.5,Dinamica
9000,59000,7776,23485.7,Dinamica
9000,59000,7798,21333.1,Dinamica
9000,59000,7891,22457.1,Dinamica
9000,59000,7711,21643,Dinamica
9000,59000,7433,22430.2,Dinamica
9000,59000,8247,22294.3,Dinamica
9000,59000,7620,21359.9,Dinamica
1000,60000,2602,1771.7,Dinamica
1000,60000,2359,1717.8,Dinamica
1000,60000,2217,1646.61,Dinamica
1000,60000,2892,1681.08,Dinamica
1000,60000,2385,1922.37,Dinamica
1000,60000,2839,1558.35,Dinamica
1000,60000,2062,1784.21,Dinamica
1000,60000,2094,1650.36,Dinamica
1000,60000,2546,1696.95,Dinamica
1000,60000,2411,1585.84,Dinamica
2000,60000,3215,4019.12,Dinamica
2000,60000,3835,4039.79,Dinamica
2000,60000,3456,3642.99,Dinamica
2000,60000,3552,4039.94,Dinamica
2000,60000,3743,3744.69,Dinamica
2000,60000,3996,3646.25,Dinamica
2000,60000,3699,3749.62,Dinamica
2000,60000,4058,3398.59,Dinamica
2000,60000,3244,3697.3,Dinamica
2000,60000,3817,3533.68,Dinamica
3000,60000,4996,5975.42,Dinamica
3000,60000,3917,5984.43,Dinamica
3000,60000,4277,6501.42,Dinamica
3000,60000,4380,6118.37,Dinamica
3000,60000,4724,5945.22,Dinamica
3000,60000,3994,5813.26,Dinamica
3000,60000,4218,6069.23,Dinamica
3000,60000,4354,5672.45,Dinamica
3000,60000,4774,5781.82,Dinamica
3000,60000,4303,6317.36,Dinamica
4000,60000,5431,8639.63,Dinamica
4000,60000,5047,8663.37,Dinamica
4000,60000,4366,9111.6,Dinamica
4000,60000,5520,8194.51,Dinamica
4000,60000,4612,8278.8,Dinamica
4000,60000,5104,8129.78,Dinamica
4000,60000,5382,8489.74,Dinamica
4000,60000,5452,8688.66,Dinamica
4000,60000,5451,8106.57,Dinamica
4000,60000,5493,8807.85,Dinamica
5000,60000,5863,10799.2,Dinamica
5000,60000,5952,10990.7,Dinamica
5000,60000,5589,10588.3,Dinamica
5000,60000,5470,11786.4,Dinamica
5000,60000,6105,10669,Dinamica
5000,60000,5476,11292.4,Dinamica
5000,60000,5646,10502.7,Dinamica
5000,60000,5532,11232.3,Dinamica
5000,60000,5639,11154.1,Dinamica
5000,60000,5686,10720,Dinamica
6000,60000,6771,13289.6,Dinamica
6000,60000,6009,13510.9,Dinamica
6000,60000,5981,12801.1,Dinamica
6000,60000,6205,14118.3,Dinamica
6000,60000,6514,12641.8,Dinamica
6000,60000,6263,13357.6,Dinamica
6000,60000,6202,13284.3,Dinamica
6000,60000,5795,13968.1,Dinamica
6000,60000,6271,13873.6,Dinamica
6000,60000,6138,13915.9,Dinamica
7000,60000,7126,15427.4,Dinamica
7000,60000,6452,17635.1,Dinamica
7000,60000,6141,16201.9,Dinamica
7000,60000,6372,16428.7,Dinamica
7000,60000,5922,16835.6,Dinamica
7000,60000,6856,16046.8,Dinamica
7000,60000,6977,16175.7,Dinamica
7000,60000,7073,15470.5,Dinamica
7000,60000,7368,16078.7,Dinamica
7000,60000,6439,16712.1,Dinamica
8000,60000,6800,20968.8,Dinamica
8000,60000,6979,20086.6,Dinamica
8000,60000,7585,17343,Dinamica
8000,60000,6463,21221.3,Dinamica
8000,60000,7690,19985.6,Dinamica
8000,60000,6746,18676.5,Dinamica
8000,60000,7455,19327.6,Dinamica
8000,60000,7742,19107,Dinamica
8000,60000,6849,20189,Dinamica
8000,60000,7442,18494.6,Dinamica
9000,60000,7393,20348.4,Dinamica
9000,60000,7369,22842.6,Dinamica
9000,60000,7056,23098.1,Dinamica
9000,60000,7624,22729.9,Dinamica
9000,60000,7077,23018.9,Dinamica
9000,60000,7609,22914.3,Dinamica
9000,60000,8803,19026,Dinamica
9000,60000,8114,21420.8,Dinamica
9000,60000,7357,22729.8,Dinamica
9000,60000,7155,22247.5,Dinamica
1000,61000,2381,1598.76,Dinamica
1000,61000,2811,1605.32,Dinamica
1000,61000,2579,1609.52,Dinamica
1000,61000,1749,1695.91,Dinamica
1000,61000,2547,1624.74,Dinamica
1000,61000,2121,1601.93,Dinamica
1000,61000,2506,1744.22,Dinamica
1000,61000,2408,1584.83,Dinamica
1000,61000,2443,1769.85,Dinamica
1000,61000,2808,1682.85,Dinamica
2000,61000,3994,3708.06,Dinamica
2000,61000,4304,4104.06,Dinamica
2000,61000,3472,4123.11,Dinamica
2000,61000,3848,3918.63,Dinamica
2000,61000,3658,4233.12,Dinamica
2000,61000,3855,3823.83,Dinamica
2000,61000,3291,3864.21,Dinamica
2000,61000,3702,4046.95,Dinamica
2000,61000,3570,4013.21,Dinamica
2000,61000,3342,3600.93,Dinamica
3000,61000,4470,6729.89,Dinamica
3000,61000,4719,6594.43,Dinamica
3000,61000,4322,6586.63,Dinamica
3000,61000,4053,6492.96,Dinamica
3000,61000,4650,6219.6,Dinamica
3000,61000,3754,6479.95,Dinamica
3000,61000,4117,6745.86,Dinamica
3000,61000,4891,6447.33,Dinamica
3000,61000,5571,5871.81,Dinamica
3000,61000,4732,6205.09,Dinamica
4000,61000,5275,8293.73,Dinamica
4000,61000,5054,8572.85,Dinamica
4000,61000,5397,8955.65,Dinamica
4000,61000,6155,8403.94,Dinamica
4000,61000,5571,8521.39,Dinamica
4000,61000,5297,8034.7,Dinamica
4000,61000,5481,8626.33,Dinamica
4000,61000,5647,9456.03,Dinamica
4000,61000,4650,8188.62,Dinamica
4000,61000,5316,8326.29,Dinamica
5000,61000,6459,11546.4,Dinamica
5000,61000,6283,10255.9,Dinamica
5000,61000,6040,10832.2,Dinamica
5000,61000,6205,10383,Dinamica
5000,61000,5541,10573.1,Dinamica
5000,61000,5891,11610.8,Dinamica
5000,61000,5635,11778.7,Dinamica
5000,61000,5615,11902.6,Dinamica
5000,61000,6296,11184.2,Dinamica
5000,61000,5428,9704.87,Dinamica
6000,61000,5788,13699.5,Dinamica
6000,61000,6343,14689.4,Dinamica
6000,61000,6645,14514.3,Dinamica
6000,61000,6740,13611.3,Dinamica
6000,61000,5909,14215.1,Dinamica
6000,61000,6166,14152,Dinamica
6000,61000,6104,14583.1,Dinamica
6000,61000,6178,13727.1,Dinamica
6000,61000,6433,15187.7,Dinamica
6000,61000,6640,14057.7,Dinamica
7000,61000,6760,17830.3,Dinamica
7000,61000,6908,17014.4,Dinamica
7000,61000,6702,17247.5,Dinamica
7000,61000,6391,17633.3,Dinamica
7000,61000,6399,17015.6,Dinamica
7000,61000,7861,15101.8,Dinamica
7000,61000,7012,15554.1,Dinamica
7000,61000,6632,16900.7,Dinamica
